time,x,y,z
9.064,4.952140355,3.363941401,25.36746303
9.066,4.920886735,3.383686571,25.26574979
9.068,4.89065083,3.404221824,25.16456777
9.07,4.861427999,3.425533754,25.06392621
9.072,4.833213431,3.447609574,24.96383414
9.074,4.806002167,3.470437109,24.86430035
9.076,4.779789108,3.494004785,24.76533349
9.078,4.754569035,3.518301623,24.66694201
9.08,4.730336619,3.543317227,24.56913422
9.082,4.707086437,3.569041775,24.47191828
9.084,4.684812986,3.595466009,24.37530224
9.086,4.66351069,3.622581225,24.27929403
9.088,4.643173922,3.65037926,24.18390149
9.09,4.623797006,3.678852487,24.08913237
9.092,4.605374234,3.707993797,23.99499436
9.094,4.587899876,3.737796595,23.90149509
9.096,4.571368188,3.768254779,23.80864215
9.098,4.555773426,3.799362742,23.71644308
9.1,4.541109851,3.831115349,23.62490541
9.102,4.527371744,3.863507935,23.53403665
9.104,4.514553406,3.896536288,23.44384433
9.106,4.502649178,3.930196636,23.35433598
9.108,4.491653439,3.964485637,23.26551912
9.11,4.481560619,3.999400372,23.17740135
9.112,4.472365202,4.034938331,23.08999027
9.114,4.464061739,4.071097399,23.00329356
9.116,4.456644847,4.107875849,22.91731891
9.118,4.450109223,4.145272321,22.83207414
9.12,4.444449644,4.183285822,22.74756708
9.122,4.439660973,4.22191571,22.66380569
9.124,4.435738168,4.261161682,22.58079801
9.126,4.432676281,4.301023766,22.49855217
9.128,4.430470469,4.341502301,22.4170764
9.13,4.429115992,4.382597932,22.33637908
9.132,4.428608221,4.424311602,22.25646868
9.134,4.428942641,4.466644535,22.17735381
9.136,4.43011485,4.509598227,22.09904323
9.138,4.432120568,4.553174433,22.02154582
9.14,4.434955638,4.597375155,21.94487065
9.142,4.438616024,4.642202635,21.86902692
9.144,4.44309782,4.687659341,21.794024
9.146,4.448397246,4.733747957,21.71987146
9.148,4.454510653,4.780471369,21.64657901
9.15,4.461434523,4.827832653,21.5741566
9.152,4.469165471,4.87583507,21.50261432
9.154,4.477700244,4.924482047,21.4319625
9.156,4.487035725,4.973777171,21.36221168
9.158,4.497168929,5.023724177,21.29337259
9.16,4.508097007,5.07432693,21.22545621
9.162,4.519817243,5.12558942,21.15847373
9.164,4.532327055,5.177515748,21.09243658
9.166,4.545623995,5.230110116,21.02735645
9.168,4.559705749,5.283376812,20.96324525
9.17,4.574570131,5.337320197,20.90011518
9.172,4.590215087,5.391944697,20.83797866
9.174,4.606638692,5.447254786,20.77684842
9.176,4.623839148,5.503254977,20.71673745
9.178,4.641814784,5.55994981,20.65765902
9.18,4.66056405,5.617343835,20.59962668
9.182,4.680085517,5.675441601,20.54265429
9.184,4.700377874,5.734247638,20.48675601
9.186,4.721439926,5.793766447,20.43194628
9.188,4.743270589,5.85400249,20.3782399
9.19,4.765868891,5.914960171,20.32565194
9.192,4.789233964,5.976643822,20.27419783
9.194,4.813365044,6.039057689,20.22389331
9.196,4.838261462,6.102205913,20.17475447
9.198,4.863922644,6.16609252,20.12679773
9.2,4.890348107,6.230721401,20.08003986
9.202,4.917537453,6.296096299,20.03449798
9.204,4.945490363,6.362220792,19.99018958
9.206,4.974206598,6.429098273,19.9471325
9.208,5.003685983,6.496731933,19.90534495
9.21,5.033928409,6.565124745,19.8648455
9.212,5.064933826,6.634279445,19.82565311
9.214,5.096702239,6.704198512,19.78778711
9.216,5.129233697,6.77488415,19.75126722
9.218,5.162528289,6.846338271,19.71611353
9.22,5.19658614,6.918562466,19.68234655
9.222,5.231407394,6.991557992,19.64998715
9.224,5.266992219,7.065325748,19.61905659
9.226,5.303340792,7.139866252,19.58957655
9.228,5.340453293,7.21517962,19.56156909
9.23,5.378329898,7.291265542,19.53505667
9.232,5.416970767,7.368123259,19.51006216
9.234,5.456376038,7.445751537,19.48660879
9.236,5.496545815,7.524148647,19.46472022
9.238,5.537480163,7.60331233,19.44442048
9.24,5.579179094,7.683239779,19.42573402
9.242,5.62164256,7.76392761,19.40868566
9.244,5.664870441,7.845371831,19.3933006
9.246,5.708862532,7.927567823,19.37960443
9.248,5.753618536,8.010510303,19.3676231
9.25,5.799138049,8.094193294,19.35738295
9.252,5.84542055,8.178610102,19.34891066
9.254,5.892465389,8.263753276,19.34223328
9.256,5.940271775,8.349614583,19.3373782
9.258,5.988838758,8.436184979,19.33437312
9.26,6.038165222,8.523454575,19.33324608
9.262,6.088249868,8.6114126,19.33402542
9.264,6.139091199,8.700047366,19.33673977
9.266,6.19068751,8.789346237,19.34141805
9.268,6.243036866,8.879295593,19.34808944
9.27,6.296137093,8.969880799,19.35678334
9.272,6.34998576,9.061086177,19.36752939
9.274,6.404580163,9.152894956,19.3803574
9.276,6.459917307,9.245289235,19.39529738
9.278,6.515993892,9.338249952,19.41237949
9.28,6.57280629,9.431756843,19.431634
9.282,6.630350535,9.525788409,19.45309129
9.284,6.688622304,9.620321899,19.47678177
9.286,6.747616891,9.715333246,19.50273589
9.288,6.807329197,9.810797033,19.5309841
9.29,6.867753704,9.906686457,19.56155679
9.292,6.928884458,10.00297329,19.59448429
9.294,6.99071505,10.09962785,19.62979677
9.296,7.053238599,10.19661898,19.66752423
9.298,7.116447728,10.293914,19.70769647
9.3,7.180334541,10.39147866,19.75034299
9.302,7.244890606,10.48927712,19.79549298
9.304,7.310106927,10.58727189,19.84317525
9.306,7.375973928,10.68542381,19.89341817
9.308,7.442481436,10.78369207,19.94624961
9.31,7.509618657,10.88203414,20.00169689
9.312,7.577374147,10.98040575,20.05978668
9.314,7.645735793,11.07876081,20.12054495
9.316,7.714690791,11.17705147,20.18399693
9.318,7.78422562,11.27522802,20.25016696
9.32,7.854326026,11.37323891,20.31907848
9.322,7.92497701,11.4710308,20.39075392
9.324,7.996162788,11.56854844,20.46521465
9.326,8.067866776,11.66573471,20.54248081
9.328,8.140071567,11.76253058,20.62257132
9.33,8.212758914,11.85887514,20.7055037
9.332,8.285909705,11.95470559,20.79129406
9.334,8.359503945,12.04995722,20.87995693
9.336,8.433520732,12.14456342,20.97150522
9.338,8.507938239,12.23845572,21.06595003
9.34,8.582733695,12.33156376,21.16330065
9.342,8.657883376,12.42381539,21.26356439
9.344,8.733362582,12.51513664,21.36674649
9.346,8.809145616,12.60545173,21.47285001
9.348,8.885205769,12.69468317,21.5818757
9.35,8.96151531,12.78275174,21.6938219
9.352,9.038045473,12.86957659,21.80868443
9.354,9.114766451,12.95507527,21.92645651
9.356,9.191647372,13.03916378,22.04712856
9.358,9.2686563,13.12175669,22.17068815
9.36,9.34576022,13.20276715,22.29711984
9.362,9.422925042,13.28210704,22.42640512
9.364,9.500115601,13.35968701,22.55852229
9.366,9.577295641,13.43541663,22.69344631
9.368,9.654427825,13.50920443,22.8311487
9.37,9.731473731,13.58095808,22.97159743
9.372,9.808393864,13.65058451,23.11475682
9.374,9.885147665,13.71798996,23.26058752
9.376,9.961693515,13.78308022,23.4090463
9.378,10.03798875,13.84576072,23.560086
9.38,10.11398967,13.90593675,23.71365543
9.382,10.18965157,13.96351355,23.8696993
9.384,10.26492876,14.01839648,24.02815817
9.386,10.33977457,14.07049126,24.18896841
9.388,10.41414141,14.11970412,24.35206204
9.39,10.48798076,14.16594203,24.51736672
9.392,10.56124326,14.2091129,24.68480574
9.394,10.63387867,14.24912571,24.85429797
9.396,10.705836,14.28589075,25.02575789
9.398,10.77706348,14.31931994,25.19909547
9.4,10.84750864,14.34932698,25.37421624
9.402,10.91711839,14.37582762,25.5510213
9.404,10.98583901,14.39873984,25.72940732
9.406,11.05361626,14.41798405,25.90926661
9.408,11.12039541,14.43348346,26.09048718
9.41,11.18612133,14.4451642,26.27295277
9.412,11.25073858,14.45295567,26.45654294
9.414,11.3141914,14.45679069,26.64113317
9.416,11.37642387,14.45660584,26.82659497
9.418,11.43737998,14.45234163,27.01279599
9.42,11.49700365,14.4439428,27.19960022
9.422,11.55523889,14.43135844,27.38686806
9.424,11.61202983,14.41454229,27.57445657
9.426,11.66732088,14.39345298,27.76221963
9.428,11.72105674,14.36805427,27.95000814
9.43,11.77318256,14.33831516,28.13767024
9.432,11.82364402,14.30421016,28.32505152
9.434,11.87238741,14.26571947,28.5119953
9.436,11.91935976,14.22282916,28.69834291
9.438,11.96450894,14.17553131,28.88393394
9.44,12.00778374,14.12382414,29.06860649
9.442,12.049134,14.0677122,29.25219754
9.444,12.08851071,14.00720643,29.43454323
9.446,12.12586612,13.94232432,29.61547923
9.448,12.1611538,13.87308993,29.79484094
9.45,12.19432882,13.79953398,29.97246392
9.452,12.2253478,13.72169391,30.14818428
9.454,12.25416903,13.63961386,30.32183897
9.456,12.28075257,13.55334472,30.49326611
9.458,12.30506034,13.46294408,30.66230536
9.46,12.32705621,13.3684762,30.82879835
9.462,12.34670612,13.27001192,30.99258897
9.464,12.36397816,13.16762858,31.15352375
9.466,12.37884262,13.06141002,31.31145214
9.468,12.39127211,12.95144629,31.46622696
9.47,12.40124165,12.83783354,31.61770471
9.472,12.40872869,12.7206739,31.76574591
9.474,12.41371322,12.60007529,31.91021534
9.476,12.4161778,12.47615115,32.05098246
9.478,12.41610767,12.34902026,32.18792163
9.48,12.41349074,12.21880643,32.32091246
9.482,12.40831765,12.08563828,32.44984002
9.484,12.40058184,11.94964891,32.57459516
9.486,12.39027955,11.8109756,32.69507468
9.488,12.37740985,11.66975956,32.81118158
9.49,12.36197466,11.52614552,32.92282523
9.492,12.34397877,11.38028146,33.02992157
9.494,12.3234298,11.23231815,33.13239325
9.496,12.30033828,11.08240893,33.23016978
9.498,12.27471756,10.93070925,33.32318762
9.5,12.24658383,10.77737629,33.41139029
9.502,12.21595606,10.62256864,33.49472837
9.504,12.18285605,10.46644591,33.57315964
9.506,12.14730829,10.30916834,33.64664902
9.508,12.10933997,10.15089641,33.71516856
9.51,12.06898093,9.991790485,33.77869745
9.512,12.02626359,9.832010471,33.83722198
9.514,11.98122287,9.671715408,33.89073543
9.516,11.93389616,9.511063139,33.93923794
9.518,11.8843232,9.350209968,33.98273651
9.52,11.83254602,9.189310325,34.02124476
9.522,11.77860888,9.02851644,34.0547828
9.524,11.72255813,8.867978038,34.08337708
9.526,11.66444214,8.70784203,34.10706022
9.528,11.60431121,8.548252254,34.12587076
9.53,11.54221745,8.389349206,34.13985297
9.532,11.4782147,8.231269782,34.1490566
9.534,11.41235839,8.07414704,34.1535367
9.536,11.34470547,7.918110017,34.15335329
9.538,11.27531424,7.76328353,34.14857114
9.54,11.20424431,7.609787962,34.13925953
9.542,11.13155642,7.457739134,34.12549191
9.544,11.05731238,7.307248181,34.1073457
9.546,10.98157491,7.158421422,34.08490193
9.548,10.90440754,7.011360218,34.05824505
9.55,10.82587453,6.866160942,34.02746256
9.552,10.74604069,6.722914911,33.99264479
9.554,10.66497133,6.581708317,33.95388456
9.556,10.58273211,6.442622182,33.91127698
9.558,10.49938893,6.305732388,33.8649191
9.56,10.41500788,6.171109676,33.81490969
9.562,10.32965503,6.038819624,33.76134896
9.564,10.24339645,5.908922705,33.70433829
9.566,10.156298,5.781474351,33.64397999
9.568,10.06842532,5.656525004,33.58037709
9.57,9.979843677,5.534120159,33.51363304
9.572,9.890617904,5.414300485,33.44385152
9.574,9.800812314,5.297101914,33.37113626
9.576,9.710490608,5.182555743,33.29559078
9.578,9.619715797,5.070688729,33.21731821
9.58,9.528550135,4.96152324,33.13642111
9.582,9.437055043,4.855077377,33.05300133
9.584,9.345291042,4.751365099,32.96715976
9.586,9.253317687,4.650396372,32.87899626
9.588,9.161193519,4.552177316,32.78860949
9.59,9.068976004,4.456710355,32.69609679
9.592,8.976721477,4.36399437,32.60155402
9.594,8.884485104,4.274024854,32.50507548
9.596,8.792320839,4.18679407,32.40675383
9.598,8.700281385,4.102291207,32.30667998
9.6,8.608418154,4.020502551,32.20494298
9.602,8.516781239,3.941411634,32.10162999
9.604,8.425419393,3.864999394,31.99682622
9.606,8.334380002,3.791244333,31.89061486
9.608,8.243709066,3.720122675,31.78307704
9.61,8.153451177,3.651608523,31.6742918
9.612,8.063649515,3.585674,31.56433606
9.614,7.974345836,3.52228941,31.45328459
9.616,7.88558046,3.461423375,31.34121002
9.618,7.797392275,3.40304298,31.22818281
9.62,7.709818732,3.347113914,31.11427126
9.622,7.622895849,3.2936006,30.9995415
9.624,7.536658214,3.242466329,30.88405755
9.626,7.451138993,3.193673382,30.76788127
9.628,7.366369939,3.147183158,30.6510724
9.63,7.282381406,3.102956286,30.53368863
9.632,7.199202361,3.060952739,30.41578557
9.634,7.116860396,3.021131942,30.29741679
9.636,7.035381749,2.983452886,30.17863389
9.638,6.954791327,2.947874197,30.05948652
9.64,6.875112715,2.914354275,29.94002237
9.642,6.796368212,2.882851334,29.82028732
9.644,6.718578844,2.853323527,29.70032536
9.646,6.641764392,2.825729006,29.58017875
9.648,6.565943419,2.800025993,29.45988798
9.65,6.491133291,2.776172879,29.33949186
9.652,6.417350214,2.75412825,29.21902756
9.654,6.34460925,2.733850989,29.09853066
9.656,6.272924357,2.7153003,28.9780352
9.658,6.20230841,2.698435784,28.85757372
9.66,6.13277323,2.683217512,28.73717734
9.662,6.064329618,2.669606056,28.61687577
9.664,5.996987386,2.657562482,28.49669738
9.666,5.930755393,2.647048433,28.37666926
9.668,5.865641578,2.638026135,28.25681728
9.67,5.801652969,2.630458488,28.13716609
9.672,5.738795721,2.62430909,28.0177392
9.674,5.677075151,2.619542239,27.89855901
9.676,5.616495778,2.616122936,27.77964687
9.678,5.557061351,2.614016924,27.66102316
9.68,5.498774875,2.613190708,27.54270727
9.682,5.44163863,2.613611591,27.42471768
9.684,5.385654217,2.615247671,27.307072
9.686,5.330822578,2.618067852,27.18978698
9.688,5.277144032,2.622041853,27.07287862
9.69,5.2246183,2.62714022,26.95636213
9.692,5.173244533,2.633334331,26.84025203
9.694,5.12302134,2.640596402,26.72456214
9.696,5.073946817,2.648899486,26.60930565
9.698,5.026018571,2.65821748,26.49449514
9.7,4.979233748,2.668525118,26.38014261
9.702,4.933589059,2.679797973,26.26625953
9.704,4.889080805,2.692012455,26.15285683
9.706,4.845704901,2.705145805,26.039945
9.708,4.803456901,2.719176092,25.92753404
9.71,4.762332019,2.734082208,25.81563355
9.712,4.722325157,2.749843855,25.70425271
9.714,4.683430921,2.76644154,25.59340036
9.716,4.64564365,2.783856567,25.48308496
9.718,4.608957428,2.802071035,25.37331468
9.72,4.573366112,2.821067821,25.26409735
9.722,4.538863349,2.84083057,25.15544056
9.724,4.505442592,2.861343687,25.04735162
9.726,4.473097128,2.882592316,24.93983761
9.728,4.441820087,2.90456234,24.8329054
9.73,4.411604463,2.92724037,24.72656165
9.732,4.382443131,2.950613724,24.62081285
9.734,4.354328862,2.974670415,24.51566532
9.736,4.327254341,2.999399143,24.41112523
9.738,4.301212181,3.024789279,24.30719863
9.74,4.276194935,3.050830858,24.20389144
9.742,4.252195116,3.077514555,24.1012095
9.744,4.229205203,3.104831678,23.99915854
9.746,4.207217662,3.132774155,23.89774424
9.748,4.18622495,3.161334522,23.79697218
9.75,4.166219536,3.190505902,23.69684794
9.752,4.147193904,3.220281998,23.59737703
9.754,4.12914057,3.25065708,23.49856495
9.756,4.112052091,3.281625965,23.40041718
9.758,4.09592107,3.313184013,23.3029392
9.76,4.080740174,3.345327103,23.20613649
9.762,4.066502138,3.37805163,23.11001455
9.764,4.053199772,3.411354487,23.01457893
9.766,4.040825974,3.445233047,22.91983518
9.768,4.029373735,3.479685162,22.82578891
9.77,4.018836146,3.514709138,22.7324458
9.772,4.009206406,3.550303732,22.63981157
9.774,4.000477829,3.58646813,22.54789203
9.776,3.99264385,3.623201944,22.45669304
9.778,3.985698028,3.660505193,22.36622059
9.78,3.979634057,3.698378295,22.27648073
9.782,3.974445765,3.736822055,22.18747964
9.784,3.970127123,3.775837646,22.09922358
9.786,3.966672249,3.815426606,22.01171896
9.788,3.964075411,3.855590821,21.92497229
9.79,3.96233103,3.896332515,21.83899024
9.792,3.961433688,3.937654238,21.75377959
9.794,3.961378125,3.979558858,21.66934729
9.796,3.962159246,4.022049548,21.58570043
9.798,3.963772122,4.065129771,21.50284627
9.8,3.966211993,4.108803275,21.42079223
9.802,3.969474271,4.153074078,21.33954592
9.804,3.973554542,4.197946456,21.25911512
9.806,3.978448564,4.243424939,21.17950779
9.808,3.984152272,4.289514295,21.10073212
9.81,3.990661779,4.336219521,21.02279646
9.812,3.997973375,4.383545831,20.94570939
9.814,4.00608353,4.431498645,20.86947972
9.816,4.014988893,4.480083582,20.79411647
9.818,4.024686291,4.529306445,20.71962888
9.82,4.035172732,4.579173217,20.64602645
9.822,4.046445402,4.629690042,20.5733189
9.824,4.058501669,4.680863221,20.50151624
9.826,4.071339075,4.732699197,20.43062869
9.828,4.084955344,4.785204547,20.36066677
9.83,4.099348373,4.838385971,20.29164127
9.832,4.114516235,4.892250282,20.22356325
9.834,4.13045718,4.946804391,20.15644407
9.836,4.147169627,5.0020553,20.09029537
9.838,4.164652166,5.058010089,20.02512911
9.84,4.182903558,5.114675905,19.96095754
9.842,4.201922729,5.172059951,19.89779326
9.844,4.221708771,5.230169474,19.83564916
9.846,4.242260935,5.28901175,19.77453848
9.848,4.263578633,5.348594078,19.7144748
9.85,4.285661434,5.408923761,19.65547206
9.852,4.308509059,5.4700081,19.59754452
9.854,4.332121378,5.531854374,19.54070684
9.856,4.356498408,5.594469831,19.48497404
9.858,4.381640311,5.657861675,19.43036151
9.86,4.407547385,5.722037048,19.37688504
9.862,4.434220065,5.787003021,19.32456079
9.864,4.461658913,5.852766573,19.27340536
9.866,4.489864622,5.919334583,19.22343573
9.868,4.518838002,5.986713808,19.17466929
9.87,4.548579982,6.05491087,19.12712389
9.872,4.579091602,6.123932241,19.08081778
9.874,4.610374007,6.193784222,19.03576966
9.876,4.642428442,6.264472928,18.99199868
9.878,4.675256248,6.336004271,18.94952442
9.88,4.708858853,6.408383938,18.90836695
9.882,4.743237768,6.481617375,18.86854679
9.884,4.778394578,6.555709765,18.83008494
9.886,4.814330937,6.63066601,18.79300286
9.888,4.851048562,6.706490706,18.75732252
9.89,4.888549221,6.783188124,18.72306637
9.892,4.92683473,6.860762187,18.69025734
9.894,4.965906943,6.939216449,18.65891889
9.896,5.005767742,7.018554064,18.62907495
9.898,5.046419032,7.098777769,18.60075
9.9,5.087862731,7.179889856,18.57396899
9.902,5.130100757,7.261892142,18.54875742
9.904,5.173135021,7.344785948,18.52514128
9.906,5.216967421,7.428572066,18.50314711
9.908,5.261599824,7.513250732,18.48280196
9.91,5.30703406,7.598821597,18.46413338
9.912,5.353271909,7.685283694,18.44716947
9.914,5.400315093,7.772635411,18.43193884
9.916,5.448165258,7.860874453,18.41847064
9.918,5.496823966,7.94999781,18.4067945
9.92,5.546292682,8.040001729,18.39694059
9.922,5.596572759,8.13088167,18.38893958
9.924,5.647665425,8.222632274,18.38282265
9.926,5.699571771,8.315247325,18.37862148
9.928,5.752292732,8.408719713,18.37636822
9.93,5.805829077,8.503041395,18.37609551
9.932,5.860181387,8.598203355,18.37783646
9.934,5.915350048,8.694195563,18.38162464
9.936,5.971335226,8.791006929,18.38749404
9.938,6.028136853,8.888625269,18.39547911
9.94,6.085754613,8.987037258,18.40561467
9.942,6.144187917,9.086228384,18.41793597
9.944,6.203435891,9.186182901,18.43247859
9.946,6.263497351,9.286883789,18.44927848
9.948,6.324370789,9.388312706,18.46837191
9.95,6.38605435,9.490449944,18.48979542
9.952,6.44854581,9.593274373,18.51358584
9.954,6.511842558,9.696763395,18.53978022
9.956,6.575941568,9.800892896,18.5684158
9.958,6.640839386,9.905637199,18.59952999
9.96,6.7065321,10.01096903,18.63316031
9.962,6.773015321,10.11685945,18.66934436
9.964,6.840284153,10.22327781,18.70811975
